Compound,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
GaSi2N3,4.433875620764833,4.326573229423974,4.153983229954007,4.550135968100284,4.420543315769025,4.241630749305687,4.545903907496217,4.067735021594102,4.712566429984489,4.262154202510272,4.627833143881682,4.475822591543724,4.726087790230787,3.96485133103178,4.117690794641545,4.547417583069942,4.006438918502845,4.564186463897138,4.32664066279501,4.253584572628732,4.7894025265849525,4.086192078321961,4.430484074259907,4.356040831428231,4.361404811175246,3.999877536204557,3.9552930678897846,4.668659475901736,4.701939216812057,4.512198422596236,4.484080905501181,4.683159527324737,4.493758090803162,4.590419559200328,4.637129535304693,4.556144975193283,4.394707472173737,4.75770557456403,4.425818059576461,3.7791456621347868,4.674198159421428,4.531670733380725,3.8059816074260695,4.395728919652779,4.41581330761862,4.5652500770730455,4.570553606752554,4.096846695386176,4.0143153485140255,4.404438697866357,4.233412651664294,4.578283918004034,4.543001639030697,4.023634288992616,4.607269820861264,4.705980674908663,4.47329535139537,4.313146164889002,4.62252171764508,4.204316386231694,4.370947097328236,4.487451678430656,4.190918853196014,4.6375329893219,4.454958780829958,4.409666441339432,4.65471590460712,4.7248435509671385,4.346809165916732,4.126548272209095,4.618095165141787,4.555177670440581,4.552372747442638,4.6057460224216165,4.274601612591422,4.489076209466963,4.788865731498687,4.576744799796764,4.455587121743695,4.557447021173125,4.4766199086801635,4.3823444660113875,4.584641106153644,4.651638852420186,4.752498912077696,4.614426743722305,4.635749434421913,4.466086061724515,4.29801514369291,4.719061959471341,4.065520390136392,4.406487900562949,4.273588309558015,4.618260032704159,4.476851851326045,4.289136197697413,3.9649593323997645,4.118321852352601,4.578763053892536,4.692663926736328
CrGeN2,2.603138322754195,2.8660201415890767,2.8595989699449675,2.8198485939724156,2.4882430239386704,2.5836604175993627,2.9141080578423098,2.587929826797186,2.8664044100487773,2.883777663478174,2.722642953970404,2.8148333736316844,2.865450169505791,2.5595957750136544,2.7280990376579144,2.6259826535558677,2.661459268696596,2.609306583387455,3.112388415147769,2.767668314052041,2.846095212454412,2.5947870891389764,3.0446735747408904,2.860712794927925,2.9176516158137176,2.413684354435481,2.5562390415123803,2.9380272823709044,2.9270969421154573,2.689392029282243,2.8782485823645505,2.5647507364818853,2.893853832294052,2.5140227091899336,2.9449053047908187,2.9103863701153565,2.8702761263245615,3.005518121219601,2.687599315726879,2.847995109718781,2.9309923316550788,2.890658865368773,2.877867834737887,2.6933307564227364,2.4655713706483304,2.5528400247770504,2.6401478963702325,2.6397716800050914,2.653237537463323,2.9030400984056635,3.071295643167093,2.6159265273342394,3.0374627464977846,2.5152832093424506,2.9304369362495875,2.860300619909677,2.9546854086733965,2.749393894610011,2.7439438043620035,2.6148893202122365,2.5940792236092163,2.953117397852221,2.769152137212446,2.6982758903066357,2.62686290696354,2.693384125577331,2.7080039224236683,2.914330205129721,2.983045310428858,2.4570714894931234,2.714122616407291,2.9111495153210583,2.8037755667544775,2.805172268608665,2.6132307395425642,3.1144869067430503,2.983510140049138,2.608529543448797,2.5734670498062577,2.8230109456173973,3.1345075528950312,2.7079298810654073,2.6608225507450527,2.9458361700192075,2.8179445222039945,2.998799695585215,2.791003730963898,2.9862913423757838,2.6797613487719607,2.873325830289273,2.578672812120295,2.736499591477176,2.6484042981921707,2.7322140858850363,2.832124225630607,2.8654773967143017,2.4912749318518097,2.8891883885549747,2.7886729593947086,2.8380139170244156
WMoN3,2.2812426219311366,2.2769604743123413,2.2397083723110756,2.2814276315017104,2.1508324181144065,2.240447992917039,2.1981183840893497,2.1118742745138235,2.42286171834358,2.2019667608039524,2.2889992142785376,2.154695672344052,2.2195514440268043,2.374284448023482,2.1100215264353155,2.5248753045077716,2.323683764971304,2.2082521654088714,2.263339086824449,2.291215999938602,2.4354350360259276,2.169267542304728,2.3654659418187745,2.262738778109562,2.3271275463528722,2.093649018676274,2.248829728628177,2.1649080800582845,2.3290369303471428,2.320121628154543,2.4612967642327073,2.1939982502614703,2.266120695992218,2.2782654331520833,2.349165938312261,2.4615724200411133,2.2252355073825227,2.3240801191537024,2.1488849230748874,2.472823085907516,2.4112826509890457,2.2351128967388028,2.3912131738240157,2.3465242162955118,2.139828611814352,2.2470478868690607,2.2896604348217253,2.2229912414254196,2.125560130664323,2.507760323382924,2.1560949574357946,2.044102509472181,2.4478334058479665,1.966435182282967,2.2875781333364973,2.2109926417900216,2.2913959291935244,2.2432273220061067,2.2213086135312565,2.241592672793733,2.3070667286178588,2.2889143758233432,2.3480961454156475,2.0995599573852766,2.298819812310106,2.286862041217923,2.445226907317304,2.2793412668502078,2.3763455713995194,2.2806121805196646,2.115972610218999,2.344108981698983,2.407423396339439,2.2865877595983504,2.334012200060022,2.365718782804775,2.3310465245616854,2.4078652986153775,2.2375197761067076,2.1871235410933063,2.385574230598529,2.1907515126240473,2.0492147003038452,2.3677822740427286,2.0065187312070125,2.3580796232971584,2.1578168235222703,2.398513912764761,2.178826465070623,2.3929691703388563,2.082918167986371,2.164908915497708,2.1672749365275887,2.514609524405658,2.2693947356688846,2.3729838758408435,2.2321341678758815,2.355895827475975,2.196057830739612,2.296331246437071
CrInN2,2.0195281986962597,2.400359206165966,2.457802493133364,2.374243680033472,2.142377847235367,2.3328231169903515,2.4215935833025015,2.1157394580919715,2.3958859048456436,2.4153716510831504,2.2194081368423264,2.376192958425857,2.4577029581384893,2.1390083607381483,2.432246615871591,2.2619511026321684,2.3294859877856915,2.1999390839650528,2.7420187424415183,2.486467581384401,2.5105175911732225,2.1975858010332967,2.841337481854774,2.3615131985968354,2.5662162583155017,2.041906617320735,2.129812183401744,2.5361403029092062,2.640663900217971,2.043585491406291,2.4843444603237415,2.103449605705988,2.470049416723226,2.0524842656467173,2.4194759625611204,2.407980790534435,2.404194187160809,2.548960093891169,2.3107340332078343,2.460365686900326,2.3583879024800676,2.5104612654373772,2.4638078931045637,2.2897072782330814,1.878076167809021,2.2338833361456674,2.2978453112427095,2.233178586172656,2.2784424229393676,2.583965335189772,2.8041213203940805,2.233102360995792,2.501985122116587,2.1820903241657055,2.5023933409483794,2.4111983090716915,2.592376989017412,2.2248781301197815,2.2905196388008475,2.1959951307327374,2.1892871081478167,2.6498281227982323,2.4525537272816544,2.233965501920025,2.3118507807668314,2.2482865321654506,2.193754258126109,2.3913974851656725,2.489813868644078,2.1343441989365504,2.2987190200297047,2.358803478211163,2.433978501732552,2.404905631425211,2.2505015313382337,2.8249881261199494,2.689523316378994,2.3636331555610406,2.261416466063598,2.3301632648706643,2.8267173569270243,2.236220372985099,2.1998208264184234,2.5046742905543464,2.3316370355819136,2.576014242483346,2.22116661277022,2.5736741447596105,2.24142825175835,2.4803230696031098,2.148475635397208,2.354280564705027,2.325921471497685,2.4285376206877007,2.469211968394858,2.4219996551934493,2.116916503972394,2.476936631993976,2.405313561450953,2.3811012586862823
Mn3Si6N11,2.918191696661708,3.1459184095218182,3.1849333095043,3.1874435522912092,2.6869557073088526,2.7661795739720905,3.1807189307133235,2.9536153297729397,3.2263281817914913,3.165046777874443,3.045075678265767,2.947292687108898,3.162580244976011,2.8158270247984896,2.861155212637716,2.9603725828177727,2.955866170065127,2.872750561651382,3.31571203652146,2.852448937708732,3.0304157698186622,2.7878218586814736,2.969453854425833,3.1501213421417535,3.1405170780401583,2.6960643136309246,2.8773660362736377,3.1450014144025342,3.1045469870655507,3.237747030485102,3.021405238972331,2.8273808754542267,3.166622299887413,2.74230742056263,3.192041073359694,3.341514083899236,3.1474310762510727,3.298863823728162,2.8489459230787237,3.07065743569843,3.3179745763741204,3.149466608401048,3.1423444507674967,2.9357133500969335,2.812853207557705,2.7631733241499674,2.943976573080804,2.9015271442807267,2.79299984073856,3.2055534181222014,3.278022585718091,2.911837038792392,3.3236358906317305,2.7340370419215043,3.2308967008236165,3.1672807179284863,3.1915521562212494,3.0666738007281844,3.0444521699020752,3.1019443610260815,2.7164697699508964,3.1876840595514766,3.184760685646611,2.9853390058779556,2.7474901527067366,3.048263076859333,3.125449570060159,3.210912538204797,3.3491456424692547,2.671074296569253,2.863335600369396,3.281013219669536,2.9741277864479545,2.9929201152508695,2.874728248823964,3.21032874810853,3.0930601867287253,2.6839957137589217,2.6565771707334513,3.123027318157144,3.3081822612319662,3.000996056585359,2.8590226769338987,3.135544613208671,3.1262923470965975,3.173488398418151,3.1264993791349607,3.1905898852583423,3.1053201494132288,3.2558286474722107,2.9611884146474194,3.2657842300775437,2.9118029107565175,2.9372933340753127,3.1506089380220814,3.1149128079185124,2.767960046128409,3.195803383750835,2.9185106414667827,3.0653785633183874
Ta2CrN3,2.2412227841812005,2.3652169971651884,2.3028516419641507,2.395622070232566,2.270716662827374,2.2482883164530945,2.393393236651921,2.2345332010810166,2.54461348901226,2.331862773050006,2.500924692986415,2.11166919117695,2.3260052487398823,2.4799440357585163,2.193221080427298,2.6789031613792416,2.399867940364274,2.371755003478317,2.35898610086824,2.2980995543683846,2.5609679483802936,2.237477921798413,2.312742359999493,2.4154931594277524,2.4474832720215307,2.2436121401850952,2.46155928372088,2.158988959678995,2.4173193473618557,2.482900872600721,2.560302976812538,2.2315080782747714,2.292707058572172,2.2935038449161445,2.4884614800095215,2.5948264603791946,2.2128020920847247,2.5203062733813706,2.2919019307198356,2.520426817130014,2.527762824186239,2.3188269115510565,2.5088163309676648,2.463386090090508,2.206763811516643,2.245817197680407,2.494673352614907,2.2329429799566487,2.2414388919443478,2.587470243633246,2.2157909279595636,2.150101433901676,2.4308682700102633,2.11228499981961,2.3571921416819896,2.337772495587793,2.3398035206687045,2.358822825289057,2.309398657088882,2.4175902374301423,2.3548603920981277,2.3998613145062038,2.508305667432209,2.123328046485945,2.500778405894654,2.393718911178054,2.57054017900026,2.3996525565286726,2.497701572176746,2.4303011779522947,2.2087799374986723,2.475224020392951,2.5104754517254073,2.3880182194413453,2.509021702192532,2.438400495785195,2.352535291506591,2.3895663624188144,2.314901964726019,2.3251629224023525,2.3910243636736617,2.2699562888585656,2.083147935301629,2.4675131483741044,2.1665108707164062,2.454640126986762,2.4059936235431154,2.540165007928247,2.2623453263399447,2.526293610150799,2.2587274997491993,2.2655211242149766,2.295858737283337,2.5209840660961325,2.3316051609056148,2.43563419105857,2.3650235881602564,2.5203084865137404,2.252792436461956,2.3656133251737437
Cr5Ge2N6,2.6031722836911815,2.86101257408139,2.8786619555163395,2.820172638793188,2.488452724296734,2.597673155808823,2.922284417548621,2.5853600022064565,2.8768938113691394,2.8899391161354053,2.750541276735847,2.8367252200944897,2.8798232747890387,2.578215418366396,2.7459811037006077,2.628972834414795,2.676719791050655,2.627840401789575,3.1168869264121133,2.7839073746841776,2.848484649231412,2.6197218448129,3.0493958741744494,2.8777137582280554,2.9240625393565707,2.4080064849053664,2.561792069245853,2.9532730011338155,2.940194650999605,2.6984711390374407,2.8944340951612197,2.577734887679156,2.911275039012845,2.5369428629130306,2.9529990894605223,2.9181306535381637,2.8936754948588375,3.013619975643278,2.6947653388981068,2.865110235066004,2.9317671214062804,2.88729462275529,2.8790030506093163,2.7113610238151575,2.4736781610167937,2.5682814002848096,2.6330890513972505,2.659349325717623,2.6518250303653934,2.9085570995544687,3.075334968942128,2.6448274680780095,3.037249288137423,2.502286507491762,2.9397847134352357,2.863728230802315,2.954938899903687,2.774688541178318,2.774127546051095,2.618018726233462,2.6145642721184625,2.9681779284572363,2.7766316259107264,2.708357859452139,2.6338272003909045,2.701308991522239,2.7207192150750408,2.90307533698391,2.998761241611902,2.478504025313518,2.7231154877308477,2.9119546336407787,2.8316419642999913,2.8113140416902858,2.6354000380956757,3.128403422623586,2.976989958149956,2.611187786902827,2.5768832895532205,2.828426185137809,3.131613140689858,2.717515923754447,2.6685063198404446,2.948770547806898,2.8231461258669874,3.0213679886883074,2.813276532298002,2.9957799946631165,2.6926387079423253,2.870495900179633,2.593252973195623,2.7662383509463444,2.662593843960922,2.7386816675922674,2.841811560063294,2.85576627962745,2.5094296518686496,2.901186981506766,2.8014107339772436,2.842467067748016
Cr3Ga2N4,2.5328916736078266,2.856219224446855,2.8984477046700814,2.853287891050285,2.4876353515657152,2.6614962772609987,2.896526546586111,2.612254133392351,2.86627910946987,2.8643670980743376,2.728163063756877,2.7383533700112235,2.863786888525853,2.5584090891003335,2.7803056098624133,2.742428526774573,2.7520279714338955,2.638090328709776,3.128547677677551,2.8080347713120264,2.8795205079505855,2.633650892513304,3.0502039699193624,2.8351056502407084,2.9741484782882313,2.4445073642263537,2.5408969952987346,2.95111395545632,2.979753365246177,2.627159805729159,2.8957849070753614,2.558330257475762,2.938881935615818,2.453754734448742,2.8718721593472747,2.887741442424078,2.8859668921566497,3.025328896629857,2.74723947784621,2.8176113217895495,2.8513981762611826,2.9618933860652965,2.9274502424400866,2.691027420452477,2.397714565711449,2.6260883259737167,2.6487026313762865,2.670748496099779,2.7094113919184544,2.9991734776756345,3.164966988808713,2.6227378374888253,2.9542518163736324,2.5725800021936083,2.9915647396658516,2.873177903193582,3.0067727955071115,2.7398990572224524,2.7566474915806167,2.6556525537385944,2.588267392149785,3.064831269066815,2.8977596748160392,2.6809687961470736,2.6570704812669996,2.6685305258182392,2.651357687001395,2.860978964923782,2.972336983561619,2.5019654489760415,2.7224891456769233,2.8647629541508017,2.821920244415726,2.8403163677818557,2.6832012074233917,3.1872524350878138,3.0526265993805994,2.6372464207316653,2.6393702238918957,2.8018525101149883,3.21057410162479,2.720133793847936,2.6407173639637787,2.9277843924955955,2.7769697351325267,2.9718674004396006,2.7775016244179564,2.9897535461135853,2.7101989889047537,2.921705492927701,2.6079626552493655,2.859682379661537,2.6746620168442243,2.784333541056873,2.9261810950734866,2.789220154239613,2.5341049640257607,2.9813973204187683,2.826621062976691,2.823461968661272
Mn7SnN6,1.7945880429563275,2.1904187274540687,2.198086137833101,2.0840177771136297,1.9173426965535232,2.001778755592639,2.183992106156203,1.890252596305943,2.1729765473676346,2.1337988620091304,1.9174346462328435,2.2024769598742404,2.2592625737444783,1.8418117611829743,2.0457595723822357,1.9090492357043973,2.085545428108073,1.83052305604464,2.4088077180059693,2.1333412085442784,2.283851232915681,1.84320692059622,2.545012061950986,2.000366161372696,2.2020011823005667,1.753152520310762,1.964525532966896,2.2073741800703237,2.3065057026219558,1.941909466332827,2.1290035974110166,1.808246606582527,2.1202719494288447,1.8317122410975628,2.1562101870844215,2.2811901652708073,2.1067035330828223,2.175624368165976,1.933507369615811,2.291268124773531,2.229520335528038,2.1371706526873835,2.1639551564838655,2.0597805374496176,1.7636066201390588,1.8806933862901558,2.1426013862081366,1.9480977590430308,1.7890741051107057,2.2485073090590095,2.4528467993182135,2.0153584859322535,2.3113282262185915,1.8421671889320144,2.131582347972238,2.180678087451325,2.1827356085543093,1.9994514327941433,1.9660880815157047,2.067351913024038,1.8387116189434831,2.259028056586494,2.2159557238901573,2.026583985337785,1.95619113493402,2.0455915669850473,2.10734590498502,2.120914706437407,2.3380871967372907,1.885140155477052,1.9543069859605529,2.103827497081648,2.0836916364836964,2.0049247210316463,1.943306386734331,2.4279531564558803,2.207105939201463,2.0628213747681414,1.8401770256236183,2.0590673868255323,2.4273031841323705,1.983699627673802,1.850107178977852,2.253750014235365,2.0938742194246673,2.2952261010645927,1.9922903529472535,2.2524474853314915,2.105270865345733,2.2554957843329526,1.9738016769535323,2.161770726051566,2.1169784823696083,2.200175446695992,2.070592511003384,2.2559434164327055,1.8766967393913925,2.079192387489828,1.9639048889208228,2.0730593940905635
Cr2Fe9N8,1.6845135261847897,1.8556725113166783,1.9037791185682789,1.976768070862264,1.6359846544287087,1.7833466822008366,1.9399776313775623,1.700222368627112,1.9856143070694465,1.9237042297048188,1.949708375212393,1.7501830058016468,1.966119004118204,1.9090170564272548,1.7456808221557565,1.9247119181719965,1.8223680861907905,1.883070839520026,1.9040623960345926,1.813357637081714,1.947219296620983,1.6573512843843319,1.9762408863602752,2.062937929630287,1.7876808637070276,1.9019380931255174,1.7641188687781642,1.879131898798743,1.9203398361723378,1.9518733700635418,2.009983081069413,1.875976008287184,2.0104170493144826,1.679893957559269,2.2458291986405126,2.0742476860140737,1.8730182166591598,2.0881258626098282,1.8628511872784168,1.814582976202829,2.1373426992734097,1.904740727614704,1.9725615261826452,1.992358274466432,1.7705946851976582,1.765931966377257,2.0494175608607663,1.8453798616720032,1.816842534100965,1.9866513044884924,2.0139917626168398,1.627173876271133,2.1251951075540747,1.8081457508997674,1.8029294207450257,1.8810562154504913,2.0175208346374824,2.0116224034516,1.8515162781078756,1.818824927814803,1.8114100417182475,1.8638474761264656,1.891546273406484,1.65669825326477,1.8345172030545625,1.9719382514267847,1.8222997748958791,1.9956503870000488,1.9217895989447953,1.8853510099693553,1.7783876130301206,2.006623340994226,1.9122110104507184,1.6713072934286082,1.8141489424352262,1.881818721439102,1.9358649700209167,1.8462210019876675,1.8425117738321768,1.923666304005065,1.9110360807647662,1.742723970102604,1.8159770531076238,1.88253112266852,1.6746660736425691,1.985610549291047,1.8004558811399562,1.9425659891153884,1.8441780624985145,2.0919115536901254,1.6954881474128523,1.8894351279001038,1.8783288821133532,1.9707824758924994,1.870489954459019,2.0132850379849794,1.9060531600774056,2.0765632963684233,1.736537295773281,1.8838199369802942
FeYN2,1.7326729347153758,2.183792642559406,2.197158740522721,2.1693197273122395,1.928554052145706,2.0629474888002983,2.0583753392079496,1.771385597584553,2.1854912590584363,2.241856768986891,1.9694670231607458,1.9412366413219453,2.3112999142797497,2.0902872840318567,2.0443679754339894,2.0841176433539674,2.0061622348983117,1.794280284243612,2.163980403955687,2.103142503600452,2.3828000028565084,1.90975553312908,2.2850388341794803,2.274096817725037,2.025091821590892,1.840708283646492,2.046294848597595,2.1591502829606837,2.2543223394591534,2.0031450574532426,2.236968340202787,1.8145653054300608,2.1596293206951307,1.9395292379020301,2.107701332962067,2.2498785782749016,1.9617859549460437,2.2277973532725186,2.041155397126704,2.1730191156995655,2.3054766889641614,2.0299323522446735,2.1654687022978893,2.184919923329112,1.9826876100013162,1.965069069735467,2.2070286625151194,1.9579090130345382,2.089064719728608,2.115920378984055,2.28873886963279,1.9486507707864986,2.465750346403771,1.8463230985199957,2.0947416103941254,2.0359218275226048,2.1406860578534674,2.102519712874619,2.0618783116692594,2.0573016654956895,2.022549502589345,2.2090401117821896,2.231196652785463,1.9861147093224985,1.9646189222644876,2.1967949140671177,2.176964391062266,2.0327843765468083,2.1149734500220276,2.0497973180002997,1.9257959397058495,2.0402995888245803,2.1526138349741104,1.9649058370421426,1.9753451233576,2.286692813122914,2.1818595592924295,2.104859169318852,2.0129342312707275,2.2119660319238283,2.275318252511505,1.9777447463629536,1.8393352635969176,2.1917583273706986,1.946010642488161,2.2467465972977525,2.1060976884438283,2.272626852471369,2.1016617792228205,2.2185762615728013,1.9227594169676903,2.1116534840478067,2.134587142799228,2.3175267314510792,2.0659913027956582,2.3063516010847285,2.0223324521429418,2.1129825181558832,2.0854011872068385,2.154292514949418
VGeN2,2.71267084310046,2.952652507617133,2.991190101212923,2.9034208595927034,2.639990211293245,2.6223369431520798,3.0769014531158403,2.6999257729161563,3.0702521824080704,2.9384622179044118,2.7818531863171927,2.841302935764203,2.9754138779317554,2.622403803431957,2.7643628691929827,2.691657002335619,2.757447112274745,2.6973646605836956,3.2085205277294024,2.8118675652195377,3.0396478265129323,2.6388008161463787,3.155388285018938,2.870655864876596,2.9094953389083127,2.5511872690968995,2.7073020522733247,3.0037779188429288,3.0080166367995695,2.8582145969406967,2.9090364785692624,2.640250540241301,2.88684445304697,2.5868725451732266,2.992767004181144,3.1046214910193006,2.9192785804305323,3.0306708046849797,2.746053609104973,2.8835334520718483,3.1071123466262125,2.9667016202324534,2.957945976463962,2.6761055150879565,2.6361055600952317,2.657031348994961,2.758891376784066,2.618214921566199,2.6719976120495144,2.9052008193405587,3.137721205177757,2.692034185870586,3.1022113086522207,2.6116221283375465,2.9926776648617355,2.969779776551367,3.0084118381022327,2.770111487001741,2.7321486763376175,2.7920662494172013,2.6107030416662393,3.0190962530717163,2.911023659968824,2.864132768420823,2.7429205288269896,2.819049155994285,2.901907451908347,3.007382838685301,3.126776586636538,2.5798552729325226,2.8155891879498096,2.989012452282604,2.834968887946332,2.8365705625669233,2.7285703241833676,3.205641151016893,2.9717004012982304,2.6922968651876062,2.645719137711929,2.9105863642988927,3.1426851852365303,2.812845067365621,2.741832810217555,3.1533306764609677,3.0249180680387773,3.1078643695461308,2.906038993018958,3.082705486929177,2.8169562647251336,3.065360788088244,2.789715214319714,2.905086487313832,2.7287512625828514,2.7622603563570833,2.9099813146111546,2.981765929140548,2.543671390338943,2.9500276285942286,2.856087738733537,2.874889608105784
Mn3Si2N6,2.9146340243504008,3.147660929605089,3.1661346997408817,3.1626971910260355,2.669591980895177,2.7353274383023036,3.1667453472978986,2.9387143215907727,3.2103059131432428,3.152542802218627,3.013578666780932,2.921051717247778,3.1440410598723516,2.7857294930111838,2.838220437214941,2.929481475868526,2.9378651431754665,2.834827622774469,3.3054576321036024,2.823848590744193,3.0271134645136035,2.759269450863013,2.963015309521003,3.121260861756517,3.1233785798461233,2.6866616638851495,2.861606705461368,3.1281449390914067,3.08306010776536,3.2107055293918054,3.0077579107429653,2.8047176886259306,3.145737904180361,2.7089333845088586,3.1907334705048167,3.313761440523544,3.118489339955368,3.277590322697101,2.830276766222021,3.045308334162325,3.3049443168599892,3.127666154787327,3.1331082553985627,2.9127141866277095,2.798046237249013,2.7340122476283435,2.9381049979066036,2.882609887621878,2.77503541769764,3.1900800367818185,3.2679386640634944,2.869795316416095,3.305654229903444,2.7353530941931616,3.213334063854876,3.1501496538241884,3.184150907693496,3.04838097294223,3.0090711519290014,3.0709080634534804,2.6846573151267137,3.161398137618505,3.154443344489219,2.9717877491645757,2.734947197926704,3.0294270564257375,3.1056040197384354,3.2033145335714894,3.317729414077466,2.6557619142138518,2.855676451380508,3.2605136119317093,2.9415167743041404,2.96826309725314,2.8431749591456033,3.1863892281195945,3.0882891633159266,2.67483824794628,2.639527186151665,3.1179309970141875,3.296844578544446,2.970345092401568,2.833185188876173,3.1246040903552976,3.105715965280442,3.1507539072919353,3.1032569380068127,3.173653261476354,3.0741947253519974,3.23875258838726,2.9506741151641824,3.2282328947678125,2.894676123855081,2.9193268452069647,3.122043672018869,3.1184514681714726,2.740869286696281,3.177260225021623,2.9005742299110775,3.0535561022273017
Ga5Ge3N9,4.047256828291026,3.935504402151248,3.7934636547106524,4.1295329519804,4.050543447720134,3.9045619640640084,4.167897952488321,3.650939940338323,4.32200897917776,3.90298754783024,4.241415129099831,4.136112901048648,4.316618185973793,3.5762809851399,3.8146864998692553,4.144382292266164,3.6954545497791083,4.180974388104186,4.007035458866653,4.006330751509221,4.47552799022629,3.7248463390934594,4.240404979321252,3.986946293084131,3.9931299256759707,3.634776287686426,3.6205668480291693,4.286875915921982,4.4060592981476745,4.004984750445104,4.130280576085544,4.294455121888771,4.072471256994387,4.206505534119837,4.248603881185672,4.137949327202989,4.025763074336094,4.329278118278017,4.057919375441068,3.511195964861178,4.250215986843186,4.1438188267034075,3.487805657424323,4.106142855075513,3.9368030583875755,4.192805061304396,4.194775925341477,3.697733565797546,3.668648650552218,4.04787934607191,3.9267811729791506,4.237776480592476,4.131557971965186,3.656069643414659,4.135957763097709,4.336869665135268,4.121590979586174,3.9297082733959354,4.214174567239855,3.8486766964375114,4.077242946981649,4.11576249015344,3.8273923106356964,4.257318472423178,4.149539578246973,4.035548054341492,4.262997653565607,4.281437124866498,3.9414047688340474,3.7869812098515276,4.247947746844004,4.086534495780164,4.209126698369731,4.228075566592933,3.954558375253006,4.165411779250832,4.424858436278612,4.308344139738697,4.062915079905795,4.147836813972375,4.105633683145507,3.9552385319038907,4.172490354190742,4.261970575564272,4.356590132192501,4.297184390306187,4.215084814989227,4.102447937485587,3.8916335872460444,4.325827219799233,3.7318938980737824,4.0612819197025365,3.9866109191736254,4.25278405069582,4.102148345616273,3.9241016796452355,3.6290412683351088,3.7169453547419584,4.20247560638508,4.282223910177656
VFeN2,1.6002015698544594,1.7897488039992315,1.8153207153302269,1.9629183297392667,1.6128256665456164,1.6735747995837642,1.9733853073811511,1.6910679208135746,1.913582368761035,1.7982896702700266,1.874400997143226,1.5674430663152572,1.9012478204559067,1.7920251954151323,1.607918524346828,1.8654591109335013,1.8100005859506951,1.7695103002435784,1.7765467390969856,1.683447886052619,1.963223590349255,1.5742628504642744,1.8498304804541255,1.903187598863766,1.7351065354515534,1.8127522640036848,1.7557237760444233,1.808215165977084,1.81989396228221,1.9004586346122405,1.8837769912127316,1.713758289294385,1.8514405733884636,1.5830037426513979,2.0782320671096484,2.0605390916006234,1.7348575983582633,1.98615475708758,1.7252397144078662,1.7263249175271693,2.0839738723513292,1.7333279120014435,1.909458473258633,1.8285875746711957,1.6776033945576505,1.634168795667482,1.9670918105432869,1.6429438425096592,1.7313519954850536,1.799791563404972,1.8528683696493857,1.5062151015162646,1.999441277147282,1.7588871603852803,1.705143931237368,1.8521157363380412,1.806244317976126,1.8598422000726738,1.7017862756513114,1.77693527859037,1.7049521419741036,1.7621562588747959,1.8264653594146623,1.6342952404070599,1.82881753179971,1.8500992385304966,1.8493281388604126,1.8580977462191592,1.8458980693876648,1.8302162502572603,1.737475533974765,1.9805636509290707,1.8440969314176736,1.6090852137129579,1.7772175356853372,1.8193880743450956,1.8339948534876565,1.7586256093691555,1.7688362765416572,1.8653758692228728,1.7260821651718676,1.7308499850078731,1.6920284805588992,1.9083891163448168,1.6445934854711406,1.9242041714707503,1.8197390601746841,1.927480394888667,1.7507242949154052,2.080436700923146,1.6505129164913428,1.7615946098787423,1.8072313062962053,1.7820091033279815,1.7532298250484115,1.8999648394018822,1.7797102640088733,1.9311544150296545,1.6660719730471094,1.7897664904194848
